cluster,pagerank_lag1,closeness,house_age,childcare_pk,pop_density,seoul_dist_km,ln_pop,fertility,doctor_per1000,aging_ratio,youth_ratio,fiscal_indep,employ_rate,biz_count,sewer_supply,academy_pk,culture_facility_count,senior_fac_pk,hospital_bed,extinction_risk,label_topfeatures
0,0.6475193393219962,0.12365902433798955,-0.6279376658193401,0.02031643888982727,-1.2900258376624125,-0.37959821057388354,-0.37750525188317735,-1.5557597622330503,-1.1855623457263107,-0.7351994968861424,0.24503639631240265,0.1212527622751155,-1.1894811285826767,0.25167543436082496,-0.20877053862907832,-0.12618592670181022,-0.1270639350409219,-0.8911714164905401,-0.45442233767860946,-0.48342358537628516,"fertility, pop_density, employ_rate"
1,-0.9139069017693029,-1.1667058899522595,-1.896096334381689,0.7098587385924638,0.3005113350114347,-0.5347283653492894,-0.13073963517764167,0.20966637977048466,-0.03430201339208668,0.23109286344327534,-0.49249928673419463,-0.582710711404557,0.2686015228074024,0.16653420222437673,-0.15396772129666075,-0.11092889611261696,-0.2572626198956385,0.20654504018319625,-0.06956376338574004,0.1397673989615159,"house_age, closeness, pagerank_lag1"
2,0.8993253304459432,0.5924964758825073,1.0761508282056067,-0.7653609979085887,0.5854824742370796,0.6419972691070714,0.2008527969619178,0.47510172535009904,0.23596834891135007,-0.581527255442682,0.1938281092596232,0.4001525120842688,-0.09534643687647973,0.3114402698633678,0.7949947126599394,0.1239330335326984,0.27614270093682275,0.0315636063604279,0.08060928809528103,-0.06319021954299328,"house_age, pagerank_lag1, sewer_supply"
3,1.5104425197940718,4.785990344109581,4.314465659812389,4.753307206595943,1.5714464997253976,3.4225609136369357,1.068341205396692,1.5788011795429415,4.3902698893853085,0.25530468222939406,1.290116999470534,1.5320919276650315,1.0708499012503963,1.3791418029062046,1.9115846534260263,0.3108119962282891,0.41914092775198825,1.005520713755194,2.158378031099079,1.3090344026254863,"closeness, childcare_pk, doctor_per1000"
